UnionSize,Weighted,TestNum,Time
35000,1,31,0.000889
35000,1,32,0.000815
35000,1,33,0.000897
35000,1,34,0.000883
35000,1,35,0.000859
35000,1,36,0.000858
35000,1,37,0.000858
35000,1,38,0.000908
35000,1,39,0.000884
35000,1,40,0.000868
35000,1,41,0.000896
35000,1,42,0.000894
35000,1,43,0.000902
35000,1,44,0.000877
35000,1,45,0.000908
35000,1,46,0.000852
35000,1,47,0.000824
35000,1,48,0.000857
35000,1,49,0.000881
35000,1,50,0.000876
35000,0,1,0.000407
35000,0,2,0.000380
35000,0,3,0.000391
35000,0,4,0.000599
35000,0,5,0.000448
35000,0,6,0.000391
35000,0,7,0.000426
35000,0,8,0.000448
35000,0,9,0.000495
35000,0,10,0.000464
35000,0,11,0.000409
35000,0,12,0.000439
35000,0,13,0.000511
35000,0,14,0.000445
35000,0,15,0.000413
35000,0,16,0.000409
35000,0,17,0.000470
35000,0,18,0.000392
35000,0,19,0.000393
35000,0,20,0.000423
35000,0,21,0.000398
35000,0,22,0.000602
35000,0,23,0.000421
35000,0,24,0.000480
35000,0,25,0.000397
35000,0,26,0.000411
35000,0,27,0.000428
35000,0,28,0.000386
35000,0,29,0.000410
35000,0,30,0.000433
35000,0,31,0.000442
35000,0,32,0.000387
35000,0,33,0.000563
35000,0,34,0.000699
35000,0,35,0.000451
35000,0,36,0.000439
35000,0,37,0.000434
35000,0,38,0.000432
35000,0,39,0.000429
35000,0,40,0.000458
35000,0,41,0.000396
35000,0,42,0.000423
35000,0,43,0.000420
35000,0,44,0.000446
35000,0,45,0.000401
35000,0,46,0.000451
35000,0,47,0.000425
35000,0,48,0.000454
35000,0,49,0.000391
35000,0,50,0.000397
40000,1,1,0.000921
40000,1,2,0.000889
40000,1,3,0.000909
40000,1,4,0.000928
40000,1,5,0.000871
40000,1,6,0.000920
40000,1,7,0.000923
40000,1,8,0.000907
40000,1,9,0.000924
40000,1,10,0.000942
40000,1,11,0.000947
40000,1,12,0.000968
40000,1,13,0.000976
40000,1,14,0.001088
40000,1,15,0.001115
40000,1,16,0.001112
40000,1,17,0.001113
40000,1,18,0.001117
40000,1,19,0.001111
40000,1,20,0.001112
40000,1,21,0.001073
40000,1,22,0.000998
40000,1,23,0.000986
40000,1,24,0.000991
40000,1,25,0.000995
40000,1,26,0.000979
40000,1,27,0.000952
40000,1,28,0.001002
40000,1,29,0.001009
40000,1,30,0.000902
40000,1,31,0.000901
40000,1,32,0.000923
40000,1,33,0.000960
40000,1,34,0.000974
40000,1,35,0.001002
40000,1,36,0.000956
40000,1,37,0.000974
40000,1,38,0.001027
40000,1,39,0.001025
40000,1,40,0.000927
40000,1,41,0.000937
40000,1,42,0.000915
40000,1,43,0.000948
40000,1,44,0.000937
40000,1,45,0.000931
40000,1,46,0.000902
40000,1,47,0.001154
40000,1,48,0.001161
40000,1,49,0.001173
40000,1,50,0.001132
40000,0,1,0.000445
40000,0,2,0.000451
40000,0,3,0.000547
40000,0,4,0.000442
40000,0,5,0.000521
40000,0,6,0.000508
40000,0,7,0.000455
40000,0,8,0.000498
40000,0,9,0.000454
40000,0,10,0.000471
40000,0,11,0.000487
40000,0,12,0.000642
40000,0,13,0.000701
40000,0,14,0.000505
40000,0,15,0.000452
40000,0,16,0.000484
40000,0,17,0.000438
40000,0,18,0.000435
40000,0,19,0.000471
40000,0,20,0.000485
40000,0,21,0.000458
40000,0,22,0.000481
40000,0,23,0.000482
40000,0,24,0.000475
40000,0,25,0.000659
40000,0,26,0.000471
40000,0,27,0.000453
40000,0,28,0.000420
40000,0,29,0.000447
40000,0,30,0.000495
40000,0,31,0.000452
40000,0,32,0.000507
40000,0,33,0.000505
40000,0,34,0.000479
40000,0,35,0.000447
40000,0,36,0.000458
40000,0,37,0.000476
40000,0,38,0.000442
40000,0,39,0.000687
40000,0,40,0.000491
40000,0,41,0.000445
40000,0,42,0.000491
40000,0,43,0.000532
40000,0,44,0.000515
40000,0,45,0.000492
40000,0,46,0.000505
40000,0,47,0.000495
40000,0,48,0.000444
40000,0,49,0.000446
40000,0,50,0.000451
45000,1,1,0.001063
45000,1,2,0.001052
45000,1,3,0.001027
45000,1,4,0.001041
45000,1,5,0.001040
45000,1,6,0.001086
45000,1,7,0.001014
45000,1,8,0.001056
45000,1,9,0.001085
45000,1,10,0.001587
45000,1,11,0.001547
45000,1,12,0.001606
45000,1,13,0.001130
45000,1,14,0.001585
45000,1,15,0.001192
45000,1,16,0.001091
45000,1,17,0.001029
